abstract_id,source_id,title,disagreement_type,pattern,recommendation,reviewer_1_name,reviewer_1_decision,reviewer_1_confidence,reviewer_2_name,reviewer_2_decision,reviewer_2_confidence,reviewer_3_name,reviewer_3_decision,reviewer_3_confidence
41738,PonUnd_2024,Understanding International and Regional Partnerships for Sustainable Development Goals in Higher Education: A Focus on the Asia Pacific Region,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41746,RenAss_2020,Assessment of the Quality Education Awareness Competence of Pre-Service Educators Using Vignettes,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41752,HudCon_2020,Conceptual and legal framework for promotion of education for sustainable development: Case study for Ukraine,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41760,TsyEDU_2023,EDUCATION FOR SUSTAINABLE DEVELOPMENT: UNDERSTANDING BY PHYSICAL EDUCATION AND SPORTS SPECIALISTS,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41773,SabINT_2025,INTEGRATING INTERCULTURAL COMMUNICATIVE COMPETENCE INTO TERTIARY EDUCATION FOR SUSTAINABLE DEVELOPMENT: A COIL PROJECT-BASED PERSPECTIVE,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41782,MarStr_2016,"Strengths and Weaknesses of an E-learning Program in Environmental Sciences at Universidade Aberta, Portugal",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41785,MasSus_2020,Sustainable education in Russia,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,50,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,75
41795,FerWHA_2024,WHAT IS GAINED WHEN UNIVERSITY LEADERSHIP REVIEWS AND RECOMMITS TO EQUALITY CONSIDERING THE 2030 AGENDA FOR SUSTAINABLE DEVELOPMENT?,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41812,KurEdu_2024,Education-Science-Values: A Triple Helix Approach to Nanotechnology Education for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41813,KosEle_2019,Elements of reflection on education for sustainable development 30 years from the Bruntland Report,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41816,RagEnv_2017,"Environmental campaign awareness, participation, and media visibility",partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41828,CooPar_2022,Partnerships to Deepen Social and Emotional Learning in Jamaica to Support Sustainable Development Goals 4 and 16,partial,EXCLUDE(2) vs UNCERTAIN(1),Mayoria hacia EXCLUDE pero confianza promedio baja (43/100). Revisar criterios de Lead Methodologist y considerar revision humana.,Lead Methodologist,UNCERTAIN,10,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41830,MatPro_2022,Promoting Education for Sustainable Development: A Collaborative Project Between a Higher Education Institution and the Surrounding School Community,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41835,BaySta_2019,Stakeholders’ environmental sustainability perceptions in spanish campuses,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41836,NawSta_2023,State of Sustainable Design Content in Design Education: An Analysis of Bachelor’s Degree Courses in India,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
41843,PicThe_2015,The creation of interactive activity pods at a Recycling Education Centre,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,INCLUDE,70
41859,OsaArt_2024,"Artificial intelligence, the labor market, and education for sustainable development: the points of intersection",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41866,DavCre_2020,Creating Change for People and Planet: Education for Sustainability Approaches and Strategies,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,80
41867,MicDis_2024,Disciplines Shaping the Higher Education for Sustainable Development Competency Scholarship: Results from a Direct Citation Analysis,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,INCLUDE,78
41874,OdiESG_2024,ESG Competences and Skills in Lifelong Education for Sustainability,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41875,CleExp_2020,Exploring essential generic green skills for green jobs in the field of electrical electronics,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41880,EvaGre_2016,Greening steel work: Varieties of Capitalism and the ‘greening’ of skills,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41881,DesHig_2024,Higher Education and Sustainable Development: A model for curriculum renewal,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41887,GakInn_2022,Innovative Education for Sustainable Development in Peripheral Rural Areas,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41895,SanStr_2024,Strengthening Higher Education for Sustainable Development: Gamification and SDG 16,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,68,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41898,RaiSus_2017,Sustainable futures online,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
41900,AnoTea_2024,Teaching Sustainability in Science Education: Pre-Service Science Teachers' Perceptions of the Role of Indigenous Knowledge,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41901,RamThe_2025,The Role of a Digitised Learning System on Delivering Quality Education for Sustainable Development: An Analysis of Artificial Intelligence,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41910,de Wal_2025,Walking the Talk on Education for Sustainable Development: The Value of Circular Economy Education in the Age of Complexity,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41914,SpeA D_2019,A Direction for Outdoor and Environmental Education: Assessing and Addressing UNECE Capacities for Preservice Teachers,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41920,YouBey_2024,Beyond tick boxes: re-imagining education for sustainable development in higher education,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41926,BörDev_2026,Developing Knowledge and Capacities for Care in Social Sustainability Education—An Analysis of Student Submissions in Higher Education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
41928,KovDoc_2021,Doctoral Students as Future Teachers at Universities: Factors Related to Professional Identity,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,70,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41930,delEdu_2017,Educating for sustainability: Perspectives and critical notes on accounting scholars' role in higher education,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41933,Sá Edu_2017,Education for sustainable development through policies and strategies in the public portuguese higher education institutions,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41937,CebFac_2020,Facilitating action research: reflections on the challenges and opportunities faced by a doctoral researcher engaged in education for sustainable development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41938,PavFos_2018,"Fostering inclusive, sustainable economic growth and ‘‘green’’ skills development in learning cities through partnerships",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41942,AnđHow_2015,How to measure sustainable behaviour? Adaptation and validation of the questionnaire on sustainable behaviour,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41945,ElkInt_2025,Interchangeable Roles in Future Learning: Testing Support Structures in a New Triadic Educational Model,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41950,AlrPro_2023,Project-based Learning at a Saudi University: Faculty and Student Feedback,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41959,MešSUS_2022,SUSTAINABLE MARKETING IN HIGHER EDUCATION,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41969,Gon203_2024,2030 Agenda and Sustainable Learning: Access to Justice as an Instrument of Guarantee in the Face of the Social Inequalities of Globalisation,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41972,RamAN _2023,AN AUTO ETHNOGRAPHIC REFLECTION OF SERVICE-LEARNING: A HIGHER EDUCATION PERSPECTIVE,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41974,VerAss_2016,"Assessing Climate Literacy Content in Higher Education Science Courses: Distribution, Challenges, and Needs",partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41976,KoeBey_2015,Beyond outputs: Pathways to symmetrical evaluations of university sustainable development partnerships,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41985,NiyCon_2021,Continuous social and environmental education of the future teacher in the interests of sustainable development of society,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,50
41988,ColEdu_2019,Education for a sustainable future? Students’ experiences of workshops on ethical dilemmas,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
41989,SamEdu_2023,Education for Sustainable Development in Modern Conditions of Digitalization,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
41998,OwuFor_2021,Formation of a sustainable development ecosystem for Ghanaian universities,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,78
41999,AtaGen_2025,GenAI image creation in EFL: prompt writing as an emerging writing activity for sustainability-focused artivism,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42005,BorHis_2023,Historical Memory and Eco-centric Education: Looking at the Past to Move Forward with the 2030 Agenda for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,78
42007,do Imp_2023,Impacts of Fourth Industrial Revolution on Education for Sustainable Development in Higher Education Institutions,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42010,ShuInc_2025,Inclusive integration of generative AI-ChatGPT with Education for Sustainable Development (ESD) in higher education,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42011,KhaInt_2025,Integrating Education for Sustainable Development (ESD) in Saudi Teacher Education (STE) programmes,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,80
42012,HoaInt_2021,Integrating environmental protection education in the curriculum: A measure to form awareness of environmental protection for the community,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42029,HobSha_2024,"Sharing and Repairing at University: On Student Practices, and the Future of the Circular Campus",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42038,FosThe_2024,The Global Learning in Agriculture Community: A Digital Community of Practice to Support Education for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42043,TyaTra_2025,Transformative Education for Sustainability—A Global Perspective,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,50,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,75
42046,OsoUni_2022,University Education for Sustainability: Topics of Foreign Language Teaching,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42048,FarUsi_2025,"Using eco-social justice to develop a continuous professional development workshop exploring how education for sustainable development can be embedded into early childhood education and social care courses in South East Technological University, Ireland",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42055,SalApp_2020,"Application of a scale of knowledge, attitudes and practices on sustainability in university professors and associated factors",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42065,PalDis_2021,Disaster risk reduction education (DRRE) and resilience in Asia-Pacific,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42069,PreEng_2016,Engaging odl students with biodiversity issues: A south african case study on the role of esd,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42073,EmbEvo_2017,"Evolution of an Interactive Online Magazine for Students, Academics and Expert Practitioners, to Engage Students from Multiple Disciplines in Education for Sustainable Development (ESD)",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42075,MulExp_2019,Experiences on Education for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,50,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,INCLUDE,75
42077,MelGen_2025,Generative AI approaches to sustainable development in higher education,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42081,PunInt_2025,Integrating Sustainability into the Curriculum: Ideas for Educators,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42084,AshMaj_2025,Major Challenges to Education for Sustainable Development,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42085,McCMea_2020,Measures to facilitate the scale-up of education for sustainable development in higher education,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42096,FraRes_2024,Research and practice of sustainability in Mexican higher education: The case of university of Sonora,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
